11,Avengers Age of Ultron is a dream come true. Great Sequel Indeed!,Sal Bando,"Yes, the Avengers Age of Ultron is a dream come true. This is exactly the sequel to a great film that we have been dreaming about. It's superb on every single level. It honestly has no real flaws that I could see. How great does a movie have to be given the inherent difficulties in making a film like this in the first place? Writer/director Joss Whedon did an admirable job of balancing the screen time of the sprawling and expanding cast.<br><br>As for the new characters, I loved what they did with The Vision and how they did it. The Scarlet Witch and Quicksilver  aka, Pietro and Wanda Maximoff are amazing as well. Wanda's psychic powers are much more complicated and empathetic then I expected them to be. What I love about Wanda is that she physically goes through emotional trauma when she uses certain powers and we as the audience go with her on that emotional journey. Like just about everything this film, that really packs a punch.<br><br>Marvel's done a great of making its superhero movies about the title characters more than the villains. In both team films now, the bad guy has stepped up and been phenomenal. Both films delivered true treats. This movie actually tops the first in scope and drama and that's in no small part to a superb villain. I feel that Ultron tops any bad guy since Darth Vader himself. His presence, manipulation and motivation leads to the best action sequences ever put to film. It also leads to an intriguing story and remarkable performances as this fine cast is allowed to flex their emotional muscles as well as their superhero muscles. <br><br>I can say without hesitation that movies just don't get better than this one sequel or otherwise.",14 April 2015
12,"Avengers: Age of Ultron is a damn good Superhero flick, excellent sequel!",ivo-cobra8,"Avengers: Age of Ultron (2015) is a MARVEL damn good superhero flick and an excellent sequel! Yes it is miles way better than Jurassic World and Star Wars: The Force Awakens and Terminator Genisys I have enjoyed this film much better than Jurassic World, Star Wars and Terminator the new movies. <br><br>This film is fun, popcorn, Action and entertaining action sequel flick. I like the first one but I love this one much more. The first time I watch it, I did not like this film at all, it did not work for me, but the second time around this flick was awesome and it become one of my favorite MARVEL superhero movies. I love this film so much, more than the first Avengers. James Spader made the movie for me! So much better than Loki. <br><br>
James Spader and Robert Downey Jr. played together in a teen movie Tuff Turf in 1985 and 30 years later they teamed together to star in a MARVEL comic book super hero film. I like Tuff Turf but Avengers: Age of Ultron is far way better film to me. I love this film so much and I will never get the backlash. Joss Whedon gave me everything I wanted in a sequel. This and the first film are in my top 10 films of all time. <br><br>I waited a long time for this universe and I am loving every minute of it. Superhero movies come out all time but something like this is what I love about movies. <br><br>
Plot: Tony Stark creates the Ultron Program to protect the world, but when the peace-keeping program becomes hostile, The Avengers go into action to try and defeat a virtually impossible enemy's to get. Earth's mightiest heroes must come together once again to protect the world from global extinction. <br><br>I really enjoy this movie I don't get the backslash and a lot of people were disappointed with this sequel that it is not so good as the first film. Age of Ultron is in my top 3 favorite comic book films. Number 1 will always be Captain America: The Winter Soldier and number 2 will be Captain America: The First Avenger, I just love those two films: Captain America is my favorite superhero character in MARVEL comic books. <br><br>Captain America in this movie is the most decent hero in this movie, he did not want the leave the island with people stuck on it, he refused too, I have seen a hero in him. <br><br>People are keep getting upset over Black Widow (Scarlett Johansson), ""oh look what they did with Black Widow."" I saw the film and I am seeing her kicking ass or calm down the Hulk, which is a pretty ballsy thing to do. Specially for someone who has no balls and she is kicking ass and driving motorcycle, driving around shooting for Cap, helping them to get vision android to beat Ultron and she is the only one with no powers, except Hawkeye (Jeremy Renner), she has the to get the thing for them. I think it would be weird to kidnapped Thor, if you put Thor in the scene duh. I enjoy this movie much more than the first film, the first film I liked okay, I like the first Avengers film. This is a fun popcorn entertainment flick that I really love. <br><br>
I like the romance between Black Widow with Hulk it was really good fast paced entertainment. I love Elizabeth Olsen as Wanda Maximoff / Scarlet Witch I like the twist by the end of the film that she turn her side around when she found out that Ultron wants to destroy everything on this planet I love that. You have Aaron Taylor-Johnson in it from Kick-Ass film as Pietro Maximoff / Quicksilver sadly he dies on the end of the film, but he saves Hawkeye and a kid from Ultron firing bunch of bullets on them I thought that was pretty decent in the film. In my opinion Aaron Taylor-Johnson did a good job playing his character. I love that they return Samuel L. Jackson to the movie back as Nick Fury and that he help them out fighting Ultron. James Spader did a terrific excellent job playing Ultron.<br><br>Avengers: Age of Ultron is a 2015 American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is the sequel to 2012's The Avengers and the eleventh film in the Marvel Cinematic Universe (MCU). <br><br>You have a lot of action in it, I also love that Tony Stark, Steve Rogers, Thor, Bruce Banner (Hulk), Natasha Romanoff, and Clint Barton work together after Ultron failed to destroy them and they go in to safe house to Clinton's family, I like that. When Scarlet Witch (Elizabeth Olsen) touches Black Widow, Iron Man and Thor I like that you see a background of Natasha Romanoff's childhood, I like that. I love the African shipyard you see them on a ship and I love the last stand. I love that the Vision helps Avengers to destroy and stop Ultron from extinction. Btw I love to death Black Widow / Natasha Romanoff (Scarlett Johansson) she is so beautiful and charming I love her.
Overall: I am giving this flick 10 out of 10 for me Age of Ultron is my #3 favorite super hero movie. I can't wait for the next movie: Captain America: Civil War.",8 May 2016
13,Remember the amazing teaser trailer? Expect the opposite.,TonightTurnYourWeaponsToSnow,"There's no one word that can some up this movie. I won't use 'eh' because that's a bit too vague, and I think it's a bit better than that. But things like 'good' or 'amazing' are too crazy to use. Welcome to my review.<br><br>Age of Ultron opens to a fine start -in fact, an amazing start- with a fresh, intense, action-packed sequence. The Avengers are introduced for the sequel, and so are two new characters: Scarlet Witch and Quicksilver. These ended up being my favourite (Yes, I'm spelling it right. I'm not American, y'know) characters in this movie. Unfortunately, they get tossed a side a bit. Considering they're new characters, and considering one is in an upcoming movie and the other dies, they should have gotten more development. I adored Scarlet Witch and her powers, at least in the parts that she's ACTUALLY IN.<br><br>After the opening, everything goes downhill, at least SLIGHTLY. Ultron's introduction is quite terrible. Can anyone explain to me how this invisible force can suddenly SPEAK inside a whole load of technological material? I don't know... It just felt pretty dumb to me. If this was how it was in the comics, then I suppose I can't really complain much. But I guess I could say that it doesn't translate to screen very well. <br><br>After that, the movie becomes kind of dull. I kept twitching in my seat various different times. If I can say one thing, it's that the action sequences were fantastic, and they're the only things that hold this movie up. Ultron was nothing like he was in the teaser trailer that got me hyped, nor was the movie. I wanted a dark, gritty, intense, heart-breaking, half-horror movie! The advertising for this movie is false, almost to the point where I could sue. Remember Scarlet's gut-wrenching scream, or maybe Ultron saying ""There's no strings on me"" in the teaser trailer? Well guess what? Nowhere to be found. <br><br>But there's one last thing that makes me feel at least a bit satisfied with the movie, and that was the last act. When Ultron's plans were finally revealed, everything turned amazing. The CGI effects were absolutely incredible, and there are shots in the trailers that would reveal his plan if they were extended by a few seconds, so keep an eye out...<br><br>By the end of this review, I can finally figure out one word to sum this up. 'Overrated.'<br><br>You can mark this review as unhelpful, but I don't care. It's my opinion. This movie is definitely NOT a must see, but I guess it is for any fans of the comics.<br><br>Just be prepared for a completely different film to the film marketed in the trailers.. Thank you for reading, and I know that at least somebody will agree with me.<br><br>EDIT:<br><br>So I was sippy sipping on my mug of tea and I almost spat it out all over my screen. This movie is rated 7.9. I have now changed my 6/10 rating to 1/10 simply to try and lower the rating to what it deserves. <br><br>Before you Marvel nerds attack me, I am doing this because this movie is average at most. You are crazy if you rate it higher than 6.<br><br>Goodbye.",30 April 2015
14,Somewhat disappointed,kaianmattmckay,"I'm a big fan of Marvel and have seen the other Avengers titles, and so I went into this one with certain expectations. They weren't met.<br><br>As opposed to earlier installments, barely a few minutes seem to pass in AoU without one of the characters making what is supposed to be an amusing, throwaway remark/one-liner. There's nothing wrong with injecting a little levity into the proceedings, but in this case, I found it excessive, and detrimental both to the flow of action and to the characters and how you engage. Wisecracking is usually one character's responsibility, specifically to provide comic relief. When all the characters are doing it, it gets tired very quickly.<br><br>I found the plot to be a bit messy, perhaps because I'm a comics purist, and the introduction and treatment of several new characters here is only tangentially related, if even that, to their actual origin stories as per the comics. With apologies to James Spader, I found the portrayal of Ultron in particular to be bordering on the ridiculous, and inappropriately ""human"", as in my imaginings, Ultron was always more of a Terminator-style killing machine with tyrannical tendencies, whereas we're presented here with more of a lovable but psychotic rogue with as much dangerous charm as he has nuts and bolts. The whole effort seems to be held together by an abundance of action, new characters, and cameos from previous characters (Samuel L. Jackson, or Idris Elba) to distract from the general lack of substance.<br><br>All in all, it was 2+ hours that I don't totally regret spending, but would not see it again, or recommend it - unless it's just for the voyeuristic pleasure of seeing your favourite eye-candy protagonists in biker leathers and latex.",13 February 2017
15,Great Film. It easily fulfilled and the exceeded all of my expectations.,Ronald,"The humor, angst and drama are remarkable for a superhero film. In fact, most will consider them remarkable for any type of movie. I can't think of a weak moment in the film, as it is strong from beginning to end. <br><br>Anyone doubting that this entire cast (new and old) couldn't work well together or that characters would be cheated out of screen time need not worry. EVERYONE gets to shine. Downey as well as Evans are Oscar caliber good in this movie. (Setting up what has to be an amazing next installment in ""Civil War"") All the performances are straight to the point perfect. Hulk is again perfect in his CG transformation and Spader's Ultron uses his wonderful voice and mannerisms to perfection. Each new character is exquisitely cast and the old school guard has never been better. That includes RDJ as Tony Stark. We all loved what we've seen before from him and this evolution of Stark is even more intriguing. Elizabeth Olsen gives one of the best new character portrayals in recent years. People are going to want to see a LOT more of her Scarlet Witch in the future. Also, Jeremy Renner is finally given Hawkeye material worthy of his abilities and worthy of the character itself. He truly does steal more than one scene and has some of the best one-liners imaginable. <br><br>This easily fulfilled and the exceeded all of my expectations. I can't wait to see where they branch the Avengers team and concept from this point forward. There are so many great possibilities. This really is everything anyone would want in a movie. It delivers everything I had hoped to see and quite a bit that I didn't even think possible.",15 April 2015
16,One Big Joke,Eric Slattery,"This movie was a failure on many levels. There was a serious lack of story, the humor was very forced in an overabundance of one-liners, bad CGI in some places, and a very under-developed Villain. The movie focused a lot on the characters in the movie and developing them, but not even that much. We get a few tidbits about each, except Thor, Stark/Ironman, and Hulk/Banner. Thor was hardly in the movie, only shown on screen for a few minutes after leaving the team to basically setup the next movie and where the story is going (Infinity War), but is glossed over so quickly most people won't catch it, especially those who have no idea about story arcs in the comics. Ultron's reveal was absolutely perfect, it set him up as an intimidating and powerful villain, then when he gets his own mechanical body, he turns into a comedy act and does not look real because the CGI metal looks terrible, along with the stupid moving mouth when he speaks.<br><br>Every character in the movie was trying to be a comedian in the movie. The only moment that felt serious or dire was the reveal of Ultron (and then turned into a joke later). The ending of course has a big battle with all the Ultron bots, but seriously, why do they even have Thor in the close quarters fighting with them? His lightning could have fried most of them, then they have Thor not fight Ultron back just so Vision (Which they never called him by his name) could be seen holding Thor's hammer again and make a stupid remark about the balance of the hammer.<br><br>Stark/Ironman is basically having amnesia forgetting the events of Ironman 3. And then turns into a ""mad scientist"" with Banner to create Ultron, totally against his way of thinking after the events of Ironman 3. Ironman also does everything he knows the team will get mad at him for doing, but does it anyway without consulting them.<br><br>Black Widow is basically the Avengers ""Mattress"" in that she is now flirting with a 4th Avenger (1st was Ironman in Ironman 2, 2nd was Hawkeye in The Avengers, 3rd was Captain America in The Winter Soldier) and now the 4th is Bruce Banner/Hulk. She is a better character than that, but all she gets is flirting with everyone.<br><br>We are introduced to 2 other characters dubbed ""The Twins"" though they never give them names. Probably because of Fox owns the rights to X-Men, but their names are Scarlet Witch and Quicksilver. Quicksilver dies, and of course, says a one-liner, and yet we feel nothing for his death as we never knew him......he is a 1- dimensional character. At least in X-Men Day of Future Past we get to know Quicksilver in there, and his special effects were a hell of a lot better.<br><br>This film was a catastrophe, and should not be praised in anyway.",4 May 2015
17,Better then the first!,Mr. Potato Movies,"Avengers age of Ultron is by far the best Marvel movie to date. It has all the elements of the first movie, but steps it up in the action, character and dialog. I went into this movie with very unrealistically high expectations. So when I saw this movie, I was very worried but excited. <br><br>All the cast from the previous Avengers movie all reprise their roles. Robert Downey Juinor was amazing as Ironman. Chris Evans and Chris Hemsworth were both great as Captain America and the mighty Thor. Scarlett Johanson was brilliant as Black Widow and was even more bad-ass in this movie, than any of her other films. Her role was substantially bigger this time around. This can also be said about Hawkeye, who's role was way bigger in this movie. In fact, Hawkeye even has some of the best lines and the best action sequences. Mark ruffilo was once again amazing as Hulk and Bruce Banner. The one character that stole the show, would be James Spader. He embodies an evil AI robot perfectly. He can be really calm and yet menacing and sometimes he can be full of rage and anger. Aron Taylor Johnson and Elisibeth Olsin are also a great new edition to the marvel universe. The scarlet Witch character has a big part in the film also.<br><br>The action has been dialed up and the set pieces are bigger and better. The cgi can seem a little off at times, but other than that, it looks fantastic.<br><br>The movie also spends time on the relationships and past of some characters, which leads to some great character moments. This is much more emotional, than the first movie. I would defiantly say that this movie is better than the first Avengers Movie!",14 April 2015
18,Mindless drivel,kbpatriot70,"Well, the superhero movies have sucked their last dollar out of me. I don't like watching movies just to see things blown up. The writers and director are so much into showing off their destructive action sequences that they didn't pause to consider whether soneone would actually give an F. Superthin plot. The occasional quip grom Ultron or an Avenger gets old quick with nothing else to support it. We're clearly dealing with high school humor here. I really like the scene where the earth is caving in, thousands of people obviously meeting gruesome deaths, and yet a few Avengers take the time to save one woman in a falling vehicle...NOT.",15 May 2015
19,A lackluster superhero flick,OllieSuave-007,"This movie takes a long time to gain any steam, with a lot of all talk and no action in the first half of the movie. There is also little suspense and intrigue - just the superheroes pondering and conjuring their next mission, with Tony Stark and Bruce Banner creating a project called Ultron to act as a peacekeeping program serving as the movie's backdrop.<br><br>The Ultron project goes horribly wrong and the machine takes a mind of its own, threatening to rid the world of humans in attempts to ""save the world"" - something we've heard before.<br><br>We get to see action slowly trickle in during the second half of the movie slowly - lots of crazy CGI action during the rumbling climax. This film's plot sets the story for the next film, Captain America: Civil War, in motion. However, I thought this film overall lacked the entertainment value due to its extremely slow plot and lackluster story.<br><br>Grade D",25 July 2016
20,"Explosive and Visually Extravagant, Yet Also Profound",prospectus_capricornium,"Given how teeming with multiple awkwardly-diverse characters the AVENGERS franchise is, you can imagine how difficult and mentally-exhausting it is to gather all these uniquely vivid plot lines, with all their interspersing expositories and asides, and still be able to form one coherent and fluidly-constructed narrative. The first Avengers movie proved itself able to carry the weight of such challenge, and came out successful in delivering one the most poignant superheroic tales ever told. This year, AGE of ULTRON blasts into cinemas carrying the load of mammoth anticipation. While it is expected to perform betterif not as well as the previous releaseit will not be totally surprising, and will still be forgivable, if it falls just a feet beneath the staggering anticipation. Well, you can thank Joss Whedon for helming this projec. This movie soars past expectations.<br><br>In AGE OF ULTRON, as the characters further expand, new names join the team, proving how much more difficult it must be for the screenwriters to still cling to their material's soundness, and make that further engaging and compelling. Nevertheless, Whedon and his prolific team of scriptwriters, come out triumphant over these apparent hurdles, managing again to weave all the heroes' divergent story lines and confine them together into one solid plot. Whedon effectively mines the capacities of these individuals and turns them into the very foundation of his epic superhero saga.<br><br>Robert Downey's Iron Man/Tony Stark remains as a formidable figurehead in spite of his ever cynical and highly confident posture, while Chris Evans provides a dependable alternative with Captain America's leadership. There's an implicit undertone playing beneath the trajectory of these two leaders' relationship, and that might serve as an indirect catalyst to what is set to unfold in Captain America: Civil War. Chris Hemsworth's guileless 'Thor' is ever militant, yet innocent. This movie also draws more of the previous installment's less-utilized characters, into the scopes of its spotlight. Jeremy Renner's Hawkeye, enjoys his expanded character whose interaction with other avengers, has immensely improved, and he also has some of the best jaw-dropping action sequences here. Mark Ruffalo as Hulk still smashes, he's as diffident as he is dangerous, and yet still charmingly funny. Scarlett Johanson's character, Black Widow, has been treated with bigger attention, and her presence is never less if not as strong as her male counterparts. To forget the newcomers, Taylor Johnson's Quicksilver and Elizabeth Olsen's Scarlet Witch, is totally unfair too, as these two cemented their fiery presence right at the very first battle sequence of the movie. Same can be said with Paul Bettany's Vision, whose mysterious power might be the very weapon that could propel the Avengers to winning their battle against their biggest enemy: ULTRON. James Spader's voice strikes as the perfect embodiment of the indomitable android ULTRON who is hellbent to rendering the planet to extinction. Spader has the utmost command of the character and has fueled it with utter rage and bitterness, and calm and ease when needed. You're not going to forget Sam Jackson's Nick Fury too, and the rest of his team, including Falcon. He's as effectively leading his team here when he is needed to be as he was, the first time Avengers were called to assemble. It features Andy Serkis' entry to the franchise too, and while it's brief, he manages to established a commanding presence in the movie. The film grants everybody the right amount of exposure to shine, letting both their inner fragilities and physical prowess speak volumes for who they are. Their imperfections claim pivotal share in their greatest undertakingwinning their very own internal battles so they could emerge able to save the world from the wrecking weights of annihilation.<br><br>Straightaway at the beginning, Age of Ultron throws our heroes into roaring action, drawing us immediately into a surfeit of explosive and visually-omnipotent action extravaganzas that allow every smashing, pounding, flash of beams, flight, and basically everything, assume near-impossible forms of eye-squashing spectacles. It is when all these heroes engage together in combat against their enemies, that the movie subjugates all those hungry eyes, and grasps total domination over the audience's attention, letting the awestruck reception hum along the visual drama as it extends its reach beyond imagination. It is also when all the death-defying sequences and breathtakingly choreographed action set-pieces, spin out to full throttle, that the underlying cause why this band of superheroes fight with their lives, becomes blindingly evidenthumanity. This is what had put them into this circle, in the first place, and it's what they are now aiming to preserve even when they have to wrestle with death. Whedon has never deprived these characters of humanity, making each of them similar, albeit their much readily-perceived differences. This summons affection for these characters, which right away the film gathers, whenever it puts the narrative's soul into the spotlight.<br><br>AVENGERS: Age of Ultron is without fault, but too few and little that they're not even worth-noting. To be able to gather all these radical personas and bring their different worlds into one concrete universe, is already a colossal feat. Whedon proves to be capable of pushing the limits of the movie's accomplishments past that milestone, and the result is never less than monumental. The whole experience imparts an overwhelming sense of satisfaction, yet it also makes the audience hunger for more. Well, the movie lays ground-works and unleashes potential backdoors for the franchise's next chapters, and that makes everything that follows something to look forward to.<br><br>AVENGERS: AGE of ULTRON is visually enthralling as it is emotionally profound, a cinematic achievement soaring above the previously reached heights in the ever expanding universe of superhero movies. 9/10",22 April 2015
